,name,reviews.username,reviews.rating,cleanliness,food,comfortable
21893,Best Western Plus Kelly Inn,Robertp2262003,3.0,2,4,2
21894,Best Western Plus Kelly Inn,mv645,3.0,4,3,2
21895,Best Western Plus Kelly Inn,dudade,5.0,4,4,5
21896,Best Western Plus Kelly Inn,alyssacc,4.0,3,3,5
21897,Best Western Plus Kelly Inn,Diane D,5.0,4,4,5
21898,Best Western Plus Kelly Inn,Michael,2.0,1,3,3
21899,Best Western Plus Kelly Inn,A Traveler,4.0,5,5,5
21900,Best Western Plus Kelly Inn,Donald,5.0,4,4,5
21901,Best Western Plus Kelly Inn,Donald,4.0,3,5,5
21902,Best Western Plus Kelly Inn,Marjorie,5.0,4,4,4
21903,Best Western Plus Kelly Inn,Nicole,3.0,3,2,3
21904,Best Western Plus Kelly Inn,A Traveler,4.0,4,4,5
21905,Best Western Plus Kelly Inn,Melisa,5.0,5,4,5
21906,Best Western Plus Kelly Inn,Bob,4.0,3,3,3
21907,Best Western Plus Kelly Inn,Candice,5.0,5,4,5
21908,Best Western Plus Kelly Inn,Mark,5.0,4,5,5
21909,Best Western Plus Kelly Inn,Caroline,3.0,2,2,4
21910,Best Western Plus Kelly Inn,Jenee,5.0,4,4,5
21911,Best Western Plus Kelly Inn,A Traveler,3.0,4,3,3
21912,Best Western Plus Kelly Inn,Terry,4.0,5,3,4
21913,Best Western Plus Kelly Inn,A Traveler,3.0,4,3,2
21914,Best Western Plus Kelly Inn,Reed,5.0,4,4,4
21915,Best Western Plus Kelly Inn,Katharine,3.0,3,4,4
21916,Best Western Plus Kelly Inn,Barbara,4.0,5,4,5
21917,Best Western Plus Kelly Inn,A Traveler,3.0,2,4,3
21918,Best Western Plus Kelly Inn,Guest,3.0,4,3,2
21919,Best Western Plus Kelly Inn,Ann Marie,5.0,4,5,5
21920,Best Western Plus Kelly Inn,Rick,5.0,5,4,5
21921,Best Western Plus Kelly Inn,Reuben,4.0,3,3,5
21922,Best Western Plus Kelly Inn,Theresa,5.0,5,5,4
21923,Best Western Plus Kelly Inn,Valarie J,5.0,5,4,4
21924,Best Western Plus Kelly Inn,Donald,4.0,5,5,5
21925,Best Western Plus Kelly Inn,Cheryl,4.0,3,3,3
21926,Best Western Plus Kelly Inn,Toni,4.0,5,5,3
21927,Best Western Plus Kelly Inn,A Traveler,3.0,2,4,3
21928,Best Western Plus Kelly Inn,Helen,3.0,2,4,2
21929,Best Western Plus Kelly Inn,Malcolm,4.0,5,3,5
21930,Best Western Plus Kelly Inn,Brent,5.0,5,5,5
21931,Best Western Plus Kelly Inn,A Traveler,5.0,5,5,5
21932,Best Western Plus Kelly Inn,Kelvin,3.0,2,4,4
21933,Best Western Plus Kelly Inn,sarobar,2.0,3,1,3
21934,Best Western Plus Kelly Inn,A Traveler,4.0,5,3,5
21935,Best Western Plus Kelly Inn,Brenda,1.0,2,1,1
21936,Best Western Plus Kelly Inn,Steven,5.0,5,4,5
21937,Best Western Plus Kelly Inn,debbie,5.0,5,4,5
21938,Best Western Plus Kelly Inn,Amy,3.0,2,3,2
21939,Best Western Plus Kelly Inn,A Traveler,5.0,5,5,4
21940,Best Western Plus Kelly Inn,Kaitlyn,4.0,4,3,3
21941,Best Western Plus Kelly Inn,A Traveler,5.0,4,4,4
21942,Best Western Plus Kelly Inn,Breanna,4.0,3,3,5
21943,Best Western Plus Kelly Inn,Marilyn,3.0,2,4,3
21944,Best Western Plus Kelly Inn,Roger,4.0,5,4,5
21945,Best Western Plus Kelly Inn,A Traveler,1.0,2,2,2
21946,Best Western Plus Kelly Inn,KATHY,5.0,4,4,4
21947,Best Western Plus Kelly Inn,Bonnie,3.0,3,2,4
21948,Best Western Plus Kelly Inn,Carol,2.0,3,1,3
21949,Best Western Plus Kelly Inn,A Traveler,5.0,4,5,4
21950,Best Western Plus Kelly Inn,Lion,5.0,5,4,5
21951,Best Western Plus Kelly Inn,A Traveler,5.0,5,5,4
21952,Best Western Plus Kelly Inn,A Traveler,2.0,1,1,2
21953,Best Western Plus Kelly Inn,Robert,3.0,4,4,4
21954,Best Western Plus Kelly Inn,A Traveler,5.0,4,4,4
21955,Best Western Plus Kelly Inn,A Traveler,4.0,4,4,5
21956,Best Western Plus Kelly Inn,Roy C,3.0,4,2,2
21957,Knights Inn,Nancy Hunter,1.0,1,1,2
21958,Days Inn Fort Wayne,,2.0,1,2,1
21959,Days Inn Fort Wayne,A Traveler,4.0,4,3,3
21960,Days Inn Fort Wayne,Tracey J,1.0,1,1,2
21961,Days Inn Fort Wayne,A Traveler,1.0,2,1,2
21962,Days Inn Fort Wayne,A Traveler,4.0,3,3,5
21963,Days Inn Fort Wayne,moe,1.0,2,2,2
21964,Days Inn Fort Wayne,Scott,2.0,1,3,2
21965,Days Inn Fort Wayne,A Traveler,2.0,1,1,2
21966,Days Inn Fort Wayne,AH,5.0,5,4,5
21967,Days Inn Fort Wayne,jane,3.0,2,4,2
21968,Days Inn Fort Wayne,Jill,5.0,5,5,4
21969,Days Inn Fort Wayne,Charles R,4.0,4,4,4
21970,Days Inn Fort Wayne,A Traveler,1.0,1,1,2
21971,Days Inn Fort Wayne,Vernon,3.0,3,2,3
21972,Days Inn Fort Wayne,Vernon,4.0,4,4,4
21973,Days Inn Fort Wayne,Glenda,1.0,1,2,1
21974,Days Inn Fort Wayne,A Traveler,3.0,2,2,3
21975,Days Inn Fort Wayne,Walter,3.0,4,4,4
21976,Days Inn Fort Wayne,justamom58,2.0,2,2,3
21977,Days Inn Fort Wayne,A Traveler,2.0,1,2,3
21978,Days Inn Fort Wayne,Robin,3.0,3,4,4
21979,Days Inn Fort Wayne,scott,5.0,4,4,5
21980,Days Inn Fort Wayne,scott,1.0,1,2,1
21981,Days Inn Fort Wayne,A Traveler,4.0,3,5,4
21982,Days Inn Fort Wayne,TURN AROUND,1.0,2,1,2
21983,Days Inn Fort Wayne,A Traveler,3.0,4,4,4
21984,Days Inn Fort Wayne,Charles,3.0,4,4,3
21985,Days Inn Fort Wayne,A Traveler,4.0,5,4,4
21986,Days Inn Fort Wayne,sharon,3.0,4,3,3
21987,Days Inn Fort Wayne,A Traveler,4.0,3,3,3
21988,Days Inn Fort Wayne,Heather,2.0,2,1,3
21989,Days Inn Fort Wayne,trish,1.0,1,1,2
21990,Days Inn Fort Wayne,Tom V,4.0,5,3,4
21991,Days Inn Fort Wayne,Joseph,5.0,5,4,5
21992,Days Inn Fort Wayne,Mike,2.0,1,3,3
21993,Days Inn Fort Wayne,Dean,3.0,4,4,3
21994,Days Inn Fort Wayne,Martha,1.0,2,1,1
21995,Days Inn Fort Wayne,A Traveler,5.0,4,4,4
21996,Days Inn Fort Wayne,A Traveler,3.0,2,2,4
21997,Days Inn Fort Wayne,Sarah,3.0,3,3,4
21998,Days Inn Fort Wayne,A Traveler,1.0,1,1,1
21999,Days Inn Fort Wayne,Brenda,4.0,3,5,5
22000,Days Inn Fort Wayne,Steven,3.0,2,4,4
22001,Days Inn Fort Wayne,michael,1.0,1,1,2
22002,Days Inn Fort Wayne,TIMOTHY M,3.0,4,3,4
22003,Days Inn Fort Wayne,Laura,2.0,3,2,1
22004,Days Inn Fort Wayne,TURN AROUND,1.0,2,2,2
22005,Days Inn Fort Wayne,William,4.0,5,5,3
22006,Days Inn Fort Wayne,A Traveler,4.0,5,4,4
22007,Days Inn Fort Wayne,James B,4.0,3,5,5
22008,Days Inn Fort Wayne,H9720JQjosephf,2.0,1,3,2
22009,Days Inn Fort Wayne,Patrick,3.0,2,3,3
22010,Days Inn Fort Wayne,A Traveler,3.0,4,2,3
22011,Days Inn Fort Wayne,evans89820,4.0,5,3,3
22012,Days Inn Fort Wayne,Roger,2.0,3,1,1
22013,Days Inn Fort Wayne,Sheila,4.0,3,3,3
22014,Days Inn Fort Wayne,Steve B,3.0,4,3,2
22015,Days Inn Fort Wayne,Rebekah,3.0,2,3,2
22016,Days Inn Fort Wayne,james helsel,4.0,5,4,4
22017,Days Inn Fort Wayne,V2620XIjustinb,2.0,1,1,1
22018,Days Inn Fort Wayne,V2620XIjustinb,3.0,4,2,3
22019,Days Inn Fort Wayne,michaelwR3933DN,3.0,2,3,3
22020,Days Inn Fort Wayne,Daniel,4.0,5,5,4
22021,Days Inn Fort Wayne,George Baxter,5.0,4,4,4
22022,Days Inn Fort Wayne,judyd614,3.0,4,4,4
22023,Days Inn Fort Wayne,430leos,4.0,4,3,5
22024,Days Inn Fort Wayne,D,4.0,5,4,4
22025,Days Inn Fort Wayne,Pearl,1.0,1,2,1
22026,Days Inn Fort Wayne,Steven L,3.0,3,3,3
22027,Days Inn Fort Wayne,Michael R,4.0,5,5,5
22028,Courtyard Columbus Worthington,NorthCostGuy,5.0,4,4,4
22029,Courtyard Columbus Worthington,EmptyPocketsCarl,4.0,4,4,4
22030,Courtyard Columbus Worthington,DawgTraveler1228,4.0,4,5,5
22031,Courtyard Columbus Worthington,Joseph K,1.0,2,1,1
22032,Courtyard Columbus Worthington,Gary R,4.0,5,4,4
22033,Courtyard Columbus Worthington,NMTM,4.0,4,4,4
22034,Courtyard Columbus Worthington,Mimi823,3.0,2,2,3
22035,Courtyard Columbus Worthington,Laura B,1.0,2,1,2
22036,Courtyard Columbus Worthington,masterchef931,3.0,4,3,4
22037,Courtyard Columbus Worthington,PatienceWonderful,5.0,4,4,5
22038,Courtyard Columbus Worthington,Jim T,5.0,5,4,5
22039,Courtyard Columbus Worthington,monacks,2.0,1,2,3
22040,Courtyard Columbus Worthington,winstonscout,3.0,2,2,2
22041,Courtyard Columbus Worthington,CJ J,4.0,3,4,5
22042,Courtyard Columbus Worthington,dgesaman,4.0,4,5,5
22043,Courtyard Columbus Worthington,John W,3.0,4,4,2
22044,Courtyard Columbus Worthington,Suzyq174,2.0,1,3,3
22045,Courtyard Columbus Worthington,cee102,4.0,4,4,3
22046,Courtyard Columbus Worthington,Bob S,4.0,5,3,5
22047,Courtyard Columbus Worthington,Gregg R,4.0,5,3,4
22048,Courtyard Columbus Worthington,Terry Hennessee,4.0,3,3,5
22049,Courtyard Columbus Worthington,Diana S,5.0,4,4,5
22050,Courtyard Columbus Worthington,BuzzBray,5.0,4,4,4
22051,Courtyard Columbus Worthington,roach3730,5.0,4,4,4
22052,Courtyard Columbus Worthington,Gregfromraleigh,5.0,5,5,5
22053,Courtyard Columbus Worthington,RockTIlUDrop,4.0,3,4,5
22054,Courtyard Columbus Worthington,marcyp,3.0,3,4,4
22055,Courtyard Columbus Worthington,Steven Flynn,3.0,2,2,2
22056,Super 8 Bradenton Sarasota Area,,3.0,4,2,3
22057,Super 8 Bradenton Sarasota Area,Dee,1.0,2,2,1
22058,Super 8 Bradenton Sarasota Area,Angela,3.0,4,2,4
22059,Super 8 Bradenton Sarasota Area,Cory,1.0,1,1,2
22060,Super 8 Bradenton Sarasota Area,Carla,5.0,5,4,5
22061,Super 8 Bradenton Sarasota Area,Juliet,4.0,5,3,3
22062,Super 8 Bradenton Sarasota Area,A Traveler,1.0,1,1,2
22063,Super 8 Bradenton Sarasota Area,Jose,3.0,2,3,4
22064,Super 8 Bradenton Sarasota Area,A Traveler,3.0,4,2,3
22065,Super 8 Bradenton Sarasota Area,that,2.0,1,2,2
22066,Super 8 Bradenton Sarasota Area,A Traveler,4.0,5,4,3
22067,Super 8 Bradenton Sarasota Area,Colby,4.0,5,4,4
22068,Super 8 Bradenton Sarasota Area,Sabrina,4.0,5,4,5
22069,Super 8 Bradenton Sarasota Area,Mary,1.0,1,1,2
22070,Super 8 Bradenton Sarasota Area,So pleased,4.0,5,3,4
22071,Super 8 Bradenton Sarasota Area,Ricardo,3.0,2,3,4
22072,Super 8 Bradenton Sarasota Area,JOSE,3.0,2,3,4
22073,Super 8 Bradenton Sarasota Area,A Traveler,4.0,5,4,4
22074,Super 8 Bradenton Sarasota Area,RICHARD K,3.0,4,4,4
22075,Super 8 Bradenton Sarasota Area,A Traveler,3.0,3,3,2
22076,Super 8 Bradenton Sarasota Area,A Traveler,3.0,4,4,3
22077,Super 8 Bradenton Sarasota Area,Ronda,2.0,1,2,3
22078,Super 8 Bradenton Sarasota Area,Dean,5.0,5,5,5
22079,Super 8 Bradenton Sarasota Area,A Traveler,1.0,2,2,1
22080,Super 8 Bradenton Sarasota Area,Matthew,3.0,4,3,4
22081,Super 8 Bradenton Sarasota Area,A Traveler,1.0,1,1,2
22082,Super 8 Bradenton Sarasota Area,A Traveler,1.0,1,2,2
22083,Super 8 Bradenton Sarasota Area,A Traveler,5.0,5,5,4
22084,Super 8 Bradenton Sarasota Area,A Traveler,3.0,2,3,4
22085,Super 8 Bradenton Sarasota Area,Edward,1.0,1,2,1
22086,Super 8 Bradenton Sarasota Area,A Traveler,4.0,5,4,4
22087,Super 8 Bradenton Sarasota Area,A Traveler,4.0,5,4,4
22088,Super 8 Bradenton Sarasota Area,TD,1.0,2,1,1
22089,Super 8 Bradenton Sarasota Area,Donna,3.0,2,4,3
22090,Super 8 Bradenton Sarasota Area,Michael,3.0,2,3,2
22091,Super 8 Bradenton Sarasota Area,Ed,2.0,1,1,3
22092,Super 8 Bradenton Sarasota Area,A Traveler,4.0,4,3,4
22093,Super 8 Bradenton Sarasota Area,A Traveler,2.0,1,2,2
22094,Super 8 Bradenton Sarasota Area,bethany m,5.0,4,4,4
22095,Super 8 Bradenton Sarasota Area,A Traveler,1.0,1,2,2
22096,Super 8 Bradenton Sarasota Area,A Traveler,5.0,4,4,5
22097,Super 8 Bradenton Sarasota Area,A Traveler,1.0,2,1,1
22098,Super 8 Bradenton Sarasota Area,Evan,1.0,1,1,1
22099,Super 8 Bradenton Sarasota Area,Richard,4.0,4,5,5
22100,Super 8 Bradenton Sarasota Area,greg,1.0,2,2,1
22101,Super 8 Bradenton Sarasota Area,Mary,1.0,1,2,1
22102,Super 8 Bradenton Sarasota Area,Marcia L.,1.0,2,2,2
22103,Super 8 Bradenton Sarasota Area,danny,2.0,2,1,3
22104,Super 8 Bradenton Sarasota Area,Linette,1.0,2,1,1
22105,Super 8 Bradenton Sarasota Area,Ann,1.0,2,1,1
22106,Super 8 Bradenton Sarasota Area,bonny,4.0,4,3,5
22107,Super 8 Bradenton Sarasota Area,A Traveler,4.0,5,4,4
22108,Super 8 Bradenton Sarasota Area,A Traveler,1.0,1,1,2
22109,Super 8 Bradenton Sarasota Area,A Traveler,1.0,1,2,1
22110,Super 8 Bradenton Sarasota Area,lizannat,5.0,4,5,5
22111,Super 8 Bradenton Sarasota Area,Charles,2.0,2,1,2
22112,Super 8 Bradenton Sarasota Area,A Traveler,4.0,3,3,5
22113,Super 8 Bradenton Sarasota Area,c,1.0,2,2,1
22114,Super 8 Bradenton Sarasota Area,Barbt32792,3.0,3,3,3
22115,Super 8 Bradenton Sarasota Area,Marty R,5.0,4,5,4
22116,Super 8 Bradenton Sarasota Area,A Traveler,3.0,2,2,4
22117,Super 8 Bradenton Sarasota Area,A Traveler,4.0,5,4,5
22118,Chalfant House,write a review,0.0,1,1,1
22119,Hotel Corpus Christi,Tyler H.,1.0,2,1,2
22120,Hotel Corpus Christi,whinton35,4.0,3,3,3
22121,Sleep Inn,heath harrison,1.0,1,1,2
22122,Sleep Inn,Shoen Tripp,1.0,2,2,1
22123,Bay Haven Inn Bed Breakfast,xxxxxxxxxxxxxx,0.0,1,1,1
22124,Hampton Inn & Suites Millington,AT&T,1.0,1,2,1
22125,Hampton Inn & Suites Millington,Clyde Borders,1.0,1,2,2
22126,Hampton Inn & Suites Millington,Matt Riddle,1.0,2,2,1
22127,Hampton Inn & Suites Millington,Ju lee Gau,1.0,1,2,1
22128,Holiday Inn Express Suites Woodland Hills,Ann A.,1.0,1,2,1
22129,Holiday Inn Express Suites Woodland Hills,Ann A.,1.0,1,1,2
22130,Holiday Inn Express Suites Woodland Hills,Scott Bloom,1.0,1,2,1
22131,Holiday Inn Express Suites Woodland Hills,Scott Bloom,1.0,2,1,2
22132,Holiday Inn Express Suites Woodland Hills,Ketan Sampat,1.0,2,2,1
22133,Holiday Inn Express Suites Woodland Hills,La Calle,1.0,1,1,2
22134,Holiday Inn Express Suites Woodland Hills,RC Latham,1.0,2,2,2
22135,Holiday Inn Express Suites Woodland Hills,Noel Baron,1.0,1,1,2
22136,Holiday Inn Express Suites Woodland Hills,R. Chris Latham,1.0,2,1,1
22137,Holiday Inn Express Suites Woodland Hills,Ketan Sampat,1.0,2,1,1
22138,Holiday Inn Express Suites Woodland Hills,Noel Baron,1.0,1,1,2
22139,Holiday Inn Express Suites Woodland Hills,La Calle,1.0,2,1,2
22140,Best Western Plus Humboldt House Inn,Maureen S,5.0,5,4,5
22141,Best Western Plus Humboldt House Inn,xxxxxxxxxxxxxx,0.0,1,1,1
22142,Best Western Plus Humboldt House Inn,hameda223,4.0,5,4,3
22143,Best Western Plus Humboldt House Inn,KristenMike,4.0,5,5,3
22144,Best Western Plus Humboldt House Inn,hurleyblewett,4.0,4,5,3
22145,Best Western Plus Humboldt House Inn,KristinTrevino,4.0,3,4,4
22146,Best Western Plus Humboldt House Inn,Graem C,2.0,3,2,3
22147,Best Western Plus Humboldt House Inn,Suzette J,5.0,5,5,4
22148,Best Western Plus Humboldt House Inn,Karen C,5.0,5,5,4
22149,Best Western Plus Humboldt House Inn,henelin,4.0,3,4,3
22150,Best Western Plus Humboldt House Inn,A9987TCdavidw,3.0,3,4,3
22151,Best Western Plus Humboldt House Inn,NewportBeach1952,2.0,3,3,1
22152,Best Western Plus Humboldt House Inn,mae710,4.0,5,5,5
22153,Best Western Plus Humboldt House Inn,Brian M,4.0,5,5,4
22154,Best Western Plus Humboldt House Inn,wishfrog,4.0,5,4,4
22155,Best Western Plus Humboldt House Inn,Rich N,4.0,4,4,4
22156,Best Western Plus Humboldt House Inn,486BethH,4.0,5,5,5
22157,Best Western Plus Humboldt House Inn,William L,5.0,5,4,5
22158,Best Western Plus Humboldt House Inn,BKFLMAN,4.0,4,3,3
22159,Best Western Plus Humboldt House Inn,Ashleyreneescales,2.0,2,3,3
22160,Best Western Plus Humboldt House Inn,beernu,5.0,4,4,5
22161,Red Lion Anaheim Maingate Hotel,nunojedi,4.0,3,4,5
22162,Red Lion Anaheim Maingate Hotel,bpeaco,5.0,4,5,5
22163,Red Lion Anaheim Maingate Hotel,citygirl8,1.0,2,1,1
22164,Americas Best Value Inn,write a review,0.0,1,1,1
22165,Albert's Motel,xxxxxxxxxxxxxx,0.0,1,1,1
22166,Octagon Inn,mouse,5.0,4,5,4
22167,Octagon Inn,Jbattin,5.0,5,4,4
22168,Budget Inn,write a review,0.0,1,1,1
22169,Towneplace Suites,xxxxxxxxxxxxxx,0.0,1,1,1
22170,Hitching Horse Inn,Darla M,5.0,5,4,5
22171,Hitching Horse Inn,columbiascjay,5.0,4,4,4
22172,Hitching Horse Inn,lflee,2.0,3,1,1
22173,Hitching Horse Inn,ChanceTanya,5.0,5,5,5
22174,Hitching Horse Inn,SBTraveler73,5.0,4,5,4
22175,Hitching Horse Inn,Sarah H,4.0,3,3,5
22176,Hitching Horse Inn,Avxyvei7,5.0,5,5,4
22177,Hitching Horse Inn,write a review,0.0,1,1,1
22178,Homewood Suites By Hilton Indpls Airport / Plainfield In,Lori R,5.0,5,4,5
22179,Homewood Suites By Hilton Indpls Airport / Plainfield In,Mike K,1.0,1,1,1
22180,Homewood Suites By Hilton Indpls Airport / Plainfield In,MarleneIllinois,5.0,5,4,5
22181,Homewood Suites By Hilton Indpls Airport / Plainfield In,Beans289,5.0,5,5,5
22182,Homewood Suites By Hilton Indpls Airport / Plainfield In,Susan G,5.0,4,5,5
22183,Homewood Suites By Hilton Indpls Airport / Plainfield In,Jody R,5.0,4,4,4
22184,Homewood Suites By Hilton Indpls Airport / Plainfield In,fjshields,5.0,4,5,5
22185,Homewood Suites By Hilton Indpls Airport / Plainfield In,love2travelIndy,4.0,5,5,5
22186,Homewood Suites By Hilton Indpls Airport / Plainfield In,Patricia P,5.0,5,4,4
22187,Homewood Suites By Hilton Indpls Airport / Plainfield In,C0wtnadv,4.0,4,5,5
22188,Homewood Suites By Hilton Indpls Airport / Plainfield In,beachmomri,4.0,4,5,4
22189,Homewood Suites By Hilton Indpls Airport / Plainfield In,jtp4,4.0,3,3,5
22190,Homewood Suites By Hilton Indpls Airport / Plainfield In,Sarah b,5.0,4,4,4
22191,Homewood Suites By Hilton Indpls Airport / Plainfield In,Etonian30,4.0,4,3,5
22192,Homewood Suites By Hilton Indpls Airport / Plainfield In,Eric C,5.0,4,5,4
22193,Homewood Suites By Hilton Indpls Airport / Plainfield In,David B,3.0,2,2,2
22194,Homewood Suites By Hilton Indpls Airport / Plainfield In,Iamez1,4.0,3,4,5
22195,Homewood Suites By Hilton Indpls Airport / Plainfield In,Joel W,4.0,5,3,4
22196,Homewood Suites By Hilton Indpls Airport / Plainfield In,697anon,4.0,3,3,3
22197,Homewood Suites By Hilton Indpls Airport / Plainfield In,29donaldm,5.0,4,4,5
22198,Homewood Suites By Hilton Indpls Airport / Plainfield In,Robert S,5.0,5,4,5
22199,Homewood Suites By Hilton Indpls Airport / Plainfield In,Beverly B,5.0,5,5,4
22200,Homewood Suites By Hilton Indpls Airport / Plainfield In,Michael R,5.0,5,4,5
22201,Homewood Suites By Hilton Indpls Airport / Plainfield In,Subyo1,5.0,5,5,5
22202,Homewood Suites By Hilton Indpls Airport / Plainfield In,Travis S,4.0,5,3,3
22203,Homewood Suites By Hilton Indpls Airport / Plainfield In,Kathy V,5.0,4,4,5
22204,Homewood Suites By Hilton Indpls Airport / Plainfield In,wteare,4.0,4,5,5
22205,Homewood Suites By Hilton Indpls Airport / Plainfield In,Steve R,5.0,5,5,5
22206,Homewood Suites By Hilton Indpls Airport / Plainfield In,WallyMissouri,3.0,2,2,3
22207,Homewood Suites By Hilton Indpls Airport / Plainfield In,254elizabethaf,5.0,4,5,4
22208,Homewood Suites By Hilton Indpls Airport / Plainfield In,G1408KSkarenb,5.0,5,5,4
22209,Homewood Suites By Hilton Indpls Airport / Plainfield In,Steve R,5.0,5,4,5
22210,Homewood Suites By Hilton Indpls Airport / Plainfield In,mauinokaoi1973,4.0,4,5,4
22211,Homewood Suites By Hilton Indpls Airport / Plainfield In,fuelaltered1221,5.0,5,4,5
22212,Homewood Suites By Hilton Indpls Airport / Plainfield In,Dustin M,5.0,4,5,4
22213,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,5.0,4,4,4
22214,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.5,4,3,5
22215,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.4,5,4,3
22216,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.5,5,3,5
22217,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.5,4,5,5
22218,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.4,4,5,5
22219,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.4,5,4,3
22220,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.5,5,4,3
22221,Homewood Suites By Hilton Indpls Airport / Plainfield In,meganroadrunner1979,4.4,3,3,3
22222,Kit Carson Lodge Restaurant,xxxxxxxxxxxxxx,0.0,1,1,1
22223,Watermark Bed Breakfast,xxxxxxxxxxxxxx,0.0,1,1,1
22224,Howard Johnson,vsparky,5.0,5,5,5
22225,Super 8 - Upland,,3.0,2,3,2
22226,Super 8 - Upland,A Traveler,1.0,2,2,2
22227,Super 8 - Upland,A Traveler,3.0,3,2,2
22228,Super 8 - Upland,Bob,2.0,1,3,2
22229,Super 8 - Upland,Chels,2.0,1,2,3
22230,Super 8 - Upland,A Traveler,2.0,1,1,2
22231,Super 8 - Upland,Teri,1.0,2,1,1
22232,Super 8 - Upland,Teri,1.0,1,1,1
22233,Super 8 - Upland,A Traveler,5.0,4,4,4
22234,Super 8 - Upland,A Traveler,3.0,2,3,2
22235,Super 8 - Upland,Benjamin,1.0,2,2,2
22236,Super 8 - Upland,James,3.0,3,2,2
22237,Super 8 - Upland,A Traveler,2.0,3,2,3
22238,Super 8 - Upland,Marc,1.0,2,2,2
22239,Super 8 - Upland,Mark,1.0,1,2,1
22240,Super 8 - Upland,A Traveler,2.0,2,1,2
22241,Super 8 - Upland,Renata,4.0,3,3,5
22242,Super 8 - Upland,t,1.0,2,2,1
22243,Super 8 - Upland,Michael Zamora,2.0,3,3,1
22244,Super 8 - Upland,Fernando,1.0,2,1,2
22245,Super 8 - Upland,Joseph,1.0,1,2,1
22246,Super 8 - Upland,B,1.0,2,1,2
22247,Super 8 - Upland,A Traveler,1.0,2,2,1
22248,Super 8 - Upland,A Traveler,2.0,3,3,2
22249,Super 8 - Upland,James,4.0,5,5,5
22250,Super 8 - Upland,Dalia,1.0,1,2,1
22251,Super 8 - Upland,steve,3.0,2,2,2
22252,Super 8 - Upland,A Traveler,5.0,4,5,5
22253,Super 8 - Upland,sherita,4.0,5,5,4
22254,Super 8 - Upland,ERIC,4.0,5,3,3
22255,Super 8 - Upland,Gabriel,5.0,4,4,4
22256,Super 8 - Upland,Paulina,3.0,3,3,2
22257,Super 8 - Upland,M,3.0,4,3,4
22258,Super 8 - Upland,A Traveler,1.0,2,2,1
22259,Super 8 - Upland,George,2.0,3,1,2
22260,Super 8 - Upland,tammie,1.0,1,1,2
22261,Super 8 - Upland,tammie,4.0,4,4,3
22262,Super 8 - Upland,crystal,1.0,2,2,1
22263,Super 8 - Upland,Fred,1.0,1,2,1
22264,Super 8 - Upland,Robert,3.0,4,3,4
22265,Super 8 - Upland,Robert,1.0,1,2,2
22266,Super 8 - Upland,MeLissia,1.0,1,2,2
22267,Super 8 - Upland,MeLissia,2.0,3,3,2
22268,Super 8 - Upland,Ruben,2.0,2,2,2
22269,Super 8 - Upland,Jorge,1.0,1,1,1
22270,Super 8 - Upland,A Traveler,2.0,1,2,1
22271,Super 8 - Upland,Marianna,1.0,2,2,2
22272,Super 8 - Upland,Ramon,2.0,3,2,2
22273,Super 8 - Upland,A Traveler,2.0,1,2,3
22274,Super 8 - Upland,A Traveler,3.0,4,2,3
22275,Super 8 - Upland,A Traveler,3.0,2,3,3
22276,Super 8 - Upland,A Traveler,1.0,1,1,1
22277,Super 8 - Upland,John,4.0,3,5,5
22278,Super 8 - Upland,julieto,1.0,2,2,2
22279,Super 8 - Upland,B,1.0,1,2,2
22280,Super 8 - Upland,Marcelo,4.0,4,4,4
22281,Super 8 - Upland,Joe,2.0,1,3,2
22282,Super 8 - Upland,A Traveler,1.0,2,2,1
22283,Super 8 - Upland,A Traveler,4.0,5,4,5
22284,Super 8 - Upland,A Traveler,1.0,1,2,1
22285,Super 8 - Upland,jesi,1.0,1,1,2
22286,Super 8 - Upland,A Traveler,1.0,2,2,1
22287,Super 8 - Upland,A Traveler,1.0,1,1,2
22288,Super 8 - Upland,A Traveler,2.0,3,2,1
22289,Bailey House Bed & Breakfast,haidenatokaaaa,1.0,2,1,2
22290,Bailey House Bed & Breakfast,Jeannelb,4.0,3,3,4
22291,Bailey House Bed & Breakfast,perr7346mat,4.0,4,5,5
22292,Bailey House Bed & Breakfast,abbigeylnovy,4.0,4,4,5
22293,Bailey House Bed & Breakfast,iasefd90aaaiii,4.0,4,5,4
22294,Bailey House Bed & Breakfast,IowaTravelers99,5.0,4,5,5
22295,Bailey House Bed & Breakfast,TerryWe5,5.0,5,4,5
22296,Bailey House Bed & Breakfast,BaileyHouseBedandBreakfas,5.0,5,4,4
22297,Bailey House Bed & Breakfast,omghaidede,5.0,4,4,4
22298,Bailey House Bed & Breakfast,likestotravel53,4.0,4,4,4
22299,Bailey House Bed & Breakfast,marksudkse,4.0,3,3,5
